SubjectID	SubjectAge	SessionTime	TaskName	BlockCount	TrialCount_InTask	TrialCount_InBlock	CurrentTrialState	Frame	FrameStartUnity	ReferenceEventCodes	FrameEventCodes	FlashPanelLStatus	FlashPanelLStatus	MousePosition	MouseButtonStatus	SimpleRaycastTarget	ShotgunModalTarget	FeedbackOn	PlayingAudioClipName	HaloType	SliderAnimationPhase	SliderVisibility	ContextName	ChoiceMade	SelectedObject	StartedMaze
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	586	20.08082			0	0	(1201.00, 392.00, 0.00)	[1,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	587	20.11412			1	0	(1201.00, 392.00, 0.00)	[1,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	588	20.14745			0	0	(1201.00, 392.00, 0.00)	[1,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	589	20.1808			1	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	590	20.21414		56,76	0	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	None	True	007_033_072_001_1	True	E3	True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	591	20.24747		44,12086,5,17	1	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	592	20.28078			0	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	593	20.31411			1	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	594	20.34746			0	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	595	20.38078			1	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	596	20.41411			0	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	597	20.44746			1	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	598	20.48078			0	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	599	20.51415			1	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	600	20.54745			0	0	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	601	20.5808			1	1	(1201.00, 392.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	602	20.61413			0	0	(1201.00, 398.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	603	20.64745			1	1	(1197.00, 438.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	604	20.68077			0	1	(1195.00, 479.00, 0.00)	[0,0,0]	E3	E3	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	605	20.71413			1	1	(1195.00, 502.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	606	20.74746			0	0	(1195.00, 514.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	607	20.7808		21,12087	1	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	608	21.01416			0	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	609	21.03081			1	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	610	21.06412			0	0	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	611	21.09744			1	0	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	612	21.11414			0	0	(1168.00, 609.00, 0.00)	[1,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	613	21.13079		52	1	0	(1168.00, 609.00, 0.00)	[1,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	614	21.14746			0	0	(1168.00, 609.00, 0.00)	[1,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	615	21.1808			1	1	(1168.00, 609.00, 0.00)	[1,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	616	21.21415			0	0	(1168.00, 609.00, 0.00)	[1,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	617	21.24744			1	1	(1168.00, 609.00, 0.00)	[1,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	618	21.2808			0	0	(1168.00, 609.00, 0.00)	[1,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	619	21.31414			1	0	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	620	21.34746		56,76	0	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	None	True	007_033_072_001_1	True	E4	True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	621	21.38077		44,12086,5,17	1	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	622	21.41413			0	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	623	21.44746			1	0	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	624	21.48079			0	0	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	625	21.51411			1	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	626	21.54746			0	0	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	627	21.5808			1	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	628	21.61411			0	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	629	21.64744			1	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	630	21.68077			0	0	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	631	21.71411			1	1	(1168.00, 609.00, 0.00)	[0,0,0]	E4	E4	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	632	21.74744			0	1	(1173.00, 653.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	633	21.78079			1	1	(1177.00, 711.00, 0.00)	[0,0,0]	E5	E5	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	634	21.81412			0	0	(1177.00, 736.00, 0.00)	[0,0,0]	E5	E5	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	635	21.84747			1	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	636	21.88077			0	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	637	21.91411		12087	1	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	638	21.94746			0	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	639	21.98079			1	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	640	22.0141			0	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	641	22.04744			1	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	642	22.08077			0	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	643	22.11413			1	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	644	22.14744			0	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	645	22.18077			1	1	(1177.00, 742.00, 0.00)	[1,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	646	22.21413		52	0	1	(1177.00, 742.00, 0.00)	[1,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	647	22.24746			1	0	(1177.00, 742.00, 0.00)	[1,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	648	22.28077			0	0	(1177.00, 742.00, 0.00)	[1,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	649	22.31413			1	1	(1177.00, 742.00, 0.00)	[1,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	650	22.34743			0	0	(1177.00, 742.00, 0.00)	[1,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	651	22.3808			1	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	652	22.4141		56,76	0	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	null	None	None	True	007_033_072_001_1	True	E5	True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	653	22.44746		44,12086,5,17	1	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	654	22.4808			0	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	655	22.51414			1	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	656	22.54744			0	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	657	22.58077			1	1	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	658	22.61412			0	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	659	22.64744			1	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	660	22.68079			0	0	(1177.00, 742.00, 0.00)	[0,0,0]	E5	E5	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	661	22.7141			1	0	(1177.00, 762.00, 0.00)	[0,0,0]	E5	E5	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	662	22.74744			0	0	(1169.00, 798.00, 0.00)	[0,0,0]	E5	E5	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	663	22.78079			1	1	(1156.00, 838.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	664	22.8141			0	0	(1152.00, 851.00, 0.00)	[0,0,0]	E6	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	665	22.84746			1	1	(1152.00, 859.00, 0.00)	[0,0,0]	E6	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	666	22.88077			0	0	(1151.00, 876.00, 0.00)	[0,0,0]	E6	MazeBackground	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	667	22.91413			1	0	(1148.00, 893.00, 0.00)	[0,0,0]	E6	E6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	668	22.94744			0	1	(1146.00, 900.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	669	22.98078		12087	1	1	(1146.00, 901.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	670	23.01413			0	1	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	671	23.04746			1	0	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	672	23.08077			0	0	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	673	23.11414			1	1	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	674	23.14746			0	0	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	675	23.18079			1	1	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	676	23.21412			0	1	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	677	23.24744			1	1	(1146.00, 902.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	678	23.28079			0	0	(1146.00, 902.00, 0.00)	[1,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	679	23.3141		52	1	1	(1146.00, 902.00, 0.00)	[1,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	680	23.34746			0	1	(1146.00, 902.00, 0.00)	[1,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	681	23.38079			1	1	(1146.00, 903.00, 0.00)	[1,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	682	23.4141			0	0	(1146.00, 903.00, 0.00)	[1,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	683	23.44745			1	0	(1146.00, 903.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	684	23.48079		56,76	0	0	(1146.00, 903.00, 0.00)	[0,0,0]	E6	E6	False	null	None	None	True	007_033_072_001_1	True	E6	True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	685	23.51412		44,12086,5,17	1	0	(1146.00, 903.00, 0.00)	[0,0,0]	E6	E6	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	686	23.54744			0	0	(1146.00, 903.00, 0.00)	[0,0,0]	E6	E6	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	687	23.5808			1	1	(1146.00, 903.00, 0.00)	[0,0,0]	E6	E6	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	688	23.6141			0	0	(1146.00, 903.00, 0.00)	[0,0,0]	E6	E6	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	689	23.64748			1	1	(1120.00, 900.00, 0.00)	[0,0,0]	MazeBackground	MazeBackground	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	690	23.68079			0	0	(1073.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	691	23.7141			1	0	(1049.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	692	23.74746			0	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	Positive	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	693	23.78079			1	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	694	23.81413			0	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	695	23.84745			1	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	696	23.88077			0	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	697	23.91413			1	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	698	23.94746			0	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	699	23.9808			1	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	Update	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	SelectionFeedback	700	24.01413			0	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	701	24.04745		12087	1	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	702	24.08077			0	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	703	24.11413			1	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	Delay	704	24.14743			0	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	705	24.18077			1	1	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	706	24.21412			0	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	707	24.24746			1	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	708	24.28078			0	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
Player	50	Session_10_25_23__14_07_43_Player	MazeGame	1	1	1	ChooseTile	709	24.31414			1	0	(1048.00, 899.00, 0.00)	[0,0,0]	D6	D6	False	null	None	None	True	007_033_072_001_1	False		True
